Date,Year,PointName,Name Year,Name Year Run,SurveyID,AREA,Route ,Time,Temp (°F),Wind (mph) ,% Cloud,0-3min Passive BACS,4-6min Playback BACS,TotalBACS,TotalNOBO
5/2/2007,2007,N18,N18 2007,N18 2007 2,2007 2,CONTROL,MN,7:50,62,4,0,2,2,1,0
5/10/2007,2007,N18,N18 2007,N18 2007 3,2007 3,CONTROL,MN,9:30,70,0,100,1,2,2,0
4/22/2008,2008,N18,N18 2008,N18 2008 1,2008 1,CONTROL,MN,9:55,60,10,100,0,0,0,0
4/24/2008,2008,N18,N18 2008,N18 2008 2,2008 2,CONTROL,MN,7:45,60,0,0,0,0,0,0
4/30/2008,2008,N18,N18 2008,N18 2008 3,2008 3,CONTROL,MN,9:05,60,2,0,0,0,1,0
4/28/2009,2009,N18,N18 2009,N18 2009 1,2009 1,CONTROL,MN,9:13,72,6,0,0,0,0,0
4/30/2009,2009,N18,N18 2009,N18 2009 2,2009 2,CONTROL,MN,7:24,59,3,0,0,0,0,0
5/6/2009,2009,N18,N18 2009,N18 2009 3,2009 3,CONTROL,MN,7:03,63,0,0,0,0,0,0
4/22/2010,2010,N18,N18 2010,N18 2010 1,2010 1,CONTROL,MN,9:22,60,3,0,0,0,0,0
5/3/2010,2010,N18,N18 2010,N18 2010 2,2010 2,CONTROL,MN,7:14,74,1,100,0,0,0,0
5/4/2010,2010,N18,N18 2010,N18 2010 3,2010 3,CONTROL,MN,8:52,,0,100,0,0,0,0
4/30/2007,2007,N19,N19 2007,N19 2007 1,2007 1,CONTROL,MN,9:40,65,2,0,2,2,2,0
5/2/2007,2007,N19,N19 2007,N19 2007 2,2007 2,CONTROL,MN,7:40,62,2,0,1,0,1,0
5/10/2007,2007,N19,N19 2007,N19 2007 3,2007 3,CONTROL,MN,9:40,75,0,100,1,0,1,0
4/24/2008,2008,N19,N19 2008,N19 2008 1,2008 1,CONTROL,MN,7:35,60,0,0,1,1,1,0
4/30/2008,2008,N19,N19 2008,N19 2008 2,2008 2,CONTROL,MN,9:15,60,2,0,0,0,1,0
5/1/2008,2008,N19,N19 2008,N19 2008 3,2008 3,CONTROL,MN,8:10,55,0,0,1,1,1,0
4/28/2009,2009,N19,N19 2009,N19 2009 1,2009 1,CONTROL,MN,9:21,74,4,0,0,0,0,0
4/30/2009,2009,N19,N19 2009,N19 2009 2,2009 2,CONTROL,MN,7:12,59,5,0,0,0,0,0
5/6/2009,2009,N19,N19 2009,N19 2009 3,2009 3,CONTROL,MN,6:55,62,2,0,0,0,0,0
4/22/2010,2010,N19,N19 2010,N19 2010 1,2010 1,CONTROL,MN,9:31,61,3,0,2,2,2,0
5/3/2010,2010,N19,N19 2010,N19 2010 2,2010 2,CONTROL,MN,7:03,74,0,100,0,0,0,0
5/4/2010,2010,N19,N19 2010,N19 2010 3,2010 3,CONTROL,MN,9:01,,0,100,1,1,0,0
4/30/2007,2007,N2,N2 2007,N2 2007 1,2007 1,CONTROL,MN,6:40,55,0,0,1,1,1,0
5/2/2007,2007,N2,N2 2007,N2 2007 2,2007 2,CONTROL,MN,10:35,75,8,0,0,0,1,0
5/10/2007,2007,N2,N2 2007,N2 2007 3,2007 3,CONTROL,MN,6:30,64,0,100,1,0,1,0
4/22/2008,2008,N2,N2 2008,N2 2008 1,2008 1,CONTROL,MN,6:35,52,2,100,0,1,1,0
4/24/2008,2008,N2,N2 2008,N2 2008 2,2008 2,CONTROL,MN,10:40,75,0,0,0,0,0,0
4/30/2008,2008,N2,N2 2008,N2 2008 3,2008 3,CONTROL,MN,6:20,54,0,0,0,0,1,0
4/28/2009,2009,N2,N2 2009,N2 2009 1,2009 1,CONTROL,MN,6:34,58,0,0,1,1,1,0
4/30/2009,2009,N2,N2 2009,N2 2009 2,2009 2,CONTROL,MN,10:20,66,0,1,1,1,0,0
5/6/2009,2009,N2,N2 2009,N2 2009 3,2009 3,CONTROL,MN,10:03,78,6,0,0,0,0,0
4/22/2010,2010,N2,N2 2010,N2 2010 1,2010 1,CONTROL,MN,6:26,43,0,0,1,0,1,1
5/3/2010,2010,N2,N2 2010,N2 2010 2,2010 2,CONTROL,MN,9:45,82,0,100,0,0,0,0
5/4/2010,2010,N2,N2 2010,N2 2010 3,2010 3,CONTROL,MN,6:10,,0,100,0,0,0,0
4/26/2011,2011,N2,N2 2011,N2 2011 1,2011 1,CONTROL,MN,6:49,69,0,100,2,2,2,0
4/27/2011,2011,N2,N2 2011,N2 2011 2,2011 2,CONTROL,MN,9:30,72,1,85,2,3,3,0
5/2/2011,2011,N2,N2 2011,N2 2011 3,2011 3,CONTROL,MN,6:59,60,0,0,2,3,3,0
4/30/2012,2012,N2,N2 2012,N2 2012 1,2012 1,CONTROL,MN,9:32,69,6,100,1,1,1,0
5/1/2012,2012,N2,N2 2012,N2 2012 2,2012 2,CONTROL,MN,9:19,70,3,45,1,1,1,0
5/2/2012,2012,N2,N2 2012,N2 2012 3,2012 3,CONTROL,MN,9:18,,0-5,,1,1,1,0
4/23/2013,2013,N2,N2 2013,N2 2013 1,2013 1,CONTROL,MN,6:57,47,0,100,1,2,2,0
4/25/2013,2013,N2,N2 2013,N2 2013 2,2013 2,CONTROL,MN,10:47,67,12,70,0,0,0,0
4/30/2013,2013,N2,N2 2013,N2 2013 3,2013 3,CONTROL,MN,9:00,64,0,,2,2,2,
4/24/2014,2014,N2,N2 2014,N2 2014 1,2014 1,CURE,MN,7:04,46,0,0,0,0,0,0
4/25/2014,2014,N2,N2 2014,N2 2014 2,2014 2,CONTROL,MN,6:44,55,0,0,0,1,1,0
4/28/2014,2014,N2,N2 2014,N2 2014 3,2014 3,CONTROL,MN,8:35,65,0,100,0,0,0,0
5/6/2015,2015,N2,N2 2015,N2 2015 1,2015 1,CONTROL,MN,6:16,50,0,0,1,1,1,0
5/7/2015,2015,N2,N2 2015,N2 2015 2,2015 2,CONTROL,MN,7:43,59,2,100,1,2,2,0
4/30/2007,2007,N20,N20 2007,N20 2007 1,2007 1,CONTROL,MN,9:50,70,2,0,0,1,1,0
5/2/2007,2007,N20,N20 2007,N20 2007 2,2007 2,CONTROL,MN,7:30,62,0,0,1,1,0,0
5/10/2007,2007,N20,N20 2007,N20 2007 3,2007 3,CONTROL,MN,9:50,75,2,100,0,0,0,0
4/24/2008,2008,N20,N20 2008,N20 2008 1,2008 1,CONTROL,MN,7:25,57,0,0,1,2,2,0
4/30/2008,2008,N20,N20 2008,N20 2008 2,2008 2,CONTROL,MN,9:25,60,2,0,1,1,0,0
5/1/2008,2008,N20,N20 2008,N20 2008 3,2008 3,CONTROL,MN,8:00,55,0,0,2,2,2,0
4/28/2009,2009,N20,N20 2009,N20 2009 1,2009 1,CONTROL,MN,9:29,76,2,0,0,0,0,0
4/30/2009,2009,N20,N20 2009,N20 2009 2,2009 2,CONTROL,MN,7:04,59,0,0,0,0,0,0
5/6/2009,2009,N20,N20 2009,N20 2009 3,2009 3,CONTROL,MN,6:48,62,2,0,0,0,0,0
4/22/2010,2010,N20,N20 2010,N20 2010 1,2010 1,CONTROL,MN,9:39,62,4,0,2,1,2,0
5/3/2010,2010,N20,N20 2010,N20 2010 2,2010 2,CONTROL,MN,6:55,74,0,100,1,1,1,0
5/4/2010,2010,N20,N20 2010,N20 2010 3,2010 3,CONTROL,MN,9:11,,0,100,0,0,1,0
4/26/2011,2011,N20,N20 2011,N20 2011 1,2011 1,CONTROL,MN,7:36,70,0,100,1,1,1,0
4/27/2011,2011,N20,N20 2011,N20 2011 2,2011 2,CONTROL,MN,8:21,72,3,100,1,2,2,0
5/2/2011,2011,N20,N20 2011,N20 2011 3,2011 3,CONTROL,MN,8:16,64,0,0,2,2,2,0
4/30/2012,2012,N20,N20 2012,N20 2012 1,2012 1,CONTROL,MN,8:39,68,5,100,0,0,0,0
5/1/2012,2012,N20,N20 2012,N20 2012 2,2012 2,CONTROL,MN,8:15,70,0,70,0,1,1,0
5/2/2012,2012,N20,N20 2012,N20 2012 3,2012 3,CONTROL,MN,8:23,,0-5,,1,1,2,0
4/23/2013,2013,N20,N20 2013,N20 2013 1,2013 1,CONTROL,MN,8:19,50,1,100,0,0,0,0
4/25/2013,2013,N20,N20 2013,N20 2013 2,2013 2,CONTROL,MN,7:09,60,13,100,1,1,1,0
4/30/2013,2013,N20,N20 2013,N20 2013 3,2013 3,CONTROL,MN,7:59,62,0,,0,0,0,
4/24/2014,2014,N20,N20 2014,N20 2014 1,2014 1,CURE,MN,7:48,49,0,0,0,0,0,0
4/25/2014,2014,N20,N20 2014,N20 2014 2,2014 2,CONTROL,MN,7:48,60,0,0,0,1,1,0
4/28/2014,2014,N20,N20 2014,N20 2014 3,2014 3,CONTROL,PQ,7:09,64,0,90,1,1,1,0
5/6/2015,2015,N20,N20 2015,N20 2015 1,2015 1,CONTROL,MN,7:17,55,0,10,0,0,0,0
5/7/2015,2015,N20,N20 2015,N20 2015 2,2015 2,CONTROL,MN,8:39,61,3,50,0,0,0,0
4/30/2007,2007,N21,N21 2007,N21 2007 1,2007 1,CONTROL,MN,10:00,70,2,0,0,0,0,0
5/2/2007,2007,N21,N21 2007,N21 2007 2,2007 2,CONTROL,MN,7:20,62,0,0,0,0,0,0
5/10/2007,2007,N21,N21 2007,N21 2007 3,2007 3,CONTROL,MN,10:00,75,2,100,1,1,1,0
4/24/2008,2008,N21,N21 2008,N21 2008 1,2008 1,CONTROL,MN,7:15,57,0,0,0,0,0,0
4/30/2008,2008,N21,N21 2008,N21 2008 2,2008 2,CONTROL,MN,9:40,60,2,0,0,0,0,0
5/1/2008,2008,N21,N21 2008,N21 2008 3,2008 3,CONTROL,MN,7:50,55,0,0,0,0,0,0
4/28/2009,2009,N21,N21 2009,N21 2009 1,2009 1,CONTROL,MN,9:37,77,0,0,1,0,1,0
4/30/2009,2009,N21,N21 2009,N21 2009 2,2009 2,CONTROL,MN,6:53,58,0,0,0,0,0,0
5/6/2009,2009,N21,N21 2009,N21 2009 3,2009 3,CONTROL,MN,6:41,61,0,0,1,1,1,0
4/22/2010,2010,N21,N21 2010,N21 2010 1,2010 1,CONTROL,MN,9:49,63,4,0,0,0,0,0
5/3/2010,2010,N21,N21 2010,N21 2010 2,2010 2,CONTROL,MN,6:47,74,0,100,0,0,0,0
5/4/2010,2010,N21,N21 2010,N21 2010 3,2010 3,CONTROL,MN,9:25,,0,100,0,0,0,0
4/30/2007,2007,N22,N22 2007,N22 2007 1,2007 1,CONTROL,MN,10:10,70,2,0,0,1,1,0
5/2/2007,2007,N22,N22 2007,N22 2007 2,2007 2,CONTROL,MN,7:10,62,0,0,1,1,1,0
5/10/2007,2007,N22,N22 2007,N22 2007 3,2007 3,CONTROL,MN,10:10,75,2,100,0,0,0,0
4/24/2008,2008,N22,N22 2008,N22 2008 1,2008 1,CONTROL,MN,7:05,57,0,0,0,1,1,0
4/30/2008,2008,N22,N22 2008,N22 2008 2,2008 2,CONTROL,MN,9:50,60,2,0,0,0,0,0
5/1/2008,2008,N22,N22 2008,N22 2008 3,2008 3,CONTROL,MN,7:40,50,0,0,0,0,0,0
4/28/2009,2009,N22,N22 2009,N22 2009 1,2009 1,CONTROL,MN,10:02,81,8,0,0,0,0,0
4/30/2009,2009,N22,N22 2009,N22 2009 2,2009 2,CONTROL,MN,6:44,58,2,0,0,0,0,0
5/6/2009,2009,N22,N22 2009,N22 2009 3,2009 3,CONTROL,MN,6:31,61,0,0,0,0,0,0
4/22/2010,2010,N22,N22 2010,N22 2010 1,2010 1,CONTROL,MN,9:57,64,5,0,0,0,0,0
5/3/2010,2010,N22,N22 2010,N22 2010 2,2010 2,CONTROL,MN,6:38,74,1,100,1,1,1,0
5/4/2010,2010,N22,N22 2010,N22 2010 3,2010 3,CONTROL,MN,9:34,,0,100,0,0,0,0
4/30/2007,2007,N23,N23 2007,N23 2007 1,2007 1,CONTROL,MN,10:20,75,2,0,1,1,1,0
5/2/2007,2007,N23,N23 2007,N23 2007 2,2007 2,CONTROL,MN,6:30,62,0,0,1,1,1,1
5/10/2007,2007,N23,N23 2007,N23 2007 3,2007 3,CONTROL,MN,10:20,75,2,100,0,1,1,0
4/24/2008,2008,N23,N23 2008,N23 2008 1,2008 1,CONTROL,MN,6:55,57,0,0,1,1,1,0
4/30/2008,2008,N23,N23 2008,N23 2008 2,2008 2,CONTROL,MN,10:00,60,2,0,0,0,0,0
5/1/2008,2008,N23,N23 2008,N23 2008 3,2008 3,CONTROL,MN,7:30,50,0,0,1,1,1,0
4/28/2009,2009,N23,N23 2009,N23 2009 1,2009 1,CONTROL,MN,10:11,80,8,0,0,0,0,0
4/30/2009,2009,N23,N23 2009,N23 2009 2,2009 2,CONTROL,MN,6:36,58,2,0,0,0,0,0
5/5/2009,2009,N23,N23 2009,N23 2009 3,2009 3,CONTROL,MN,6:47,61,0,0,0,0,0,0
4/22/2010,2010,N23,N23 2010,N23 2010 1,2010 1,CONTROL,MN,10:04,64,6,0,0,0,0,0
5/3/2010,2010,N23,N23 2010,N23 2010 2,2010 2,CONTROL,MN,6:30,73,0,100,1,1,1,0
5/4/2010,2010,N23,N23 2010,N23 2010 3,2010 3,CONTROL,MN,9:42,,0,100,1,1,1,0
4/26/2011,2011,N23,N23 2011,N23 2011 1,2011 1,CONTROL,MN,7:45,72,0,100,0,1,1,0
4/27/2011,2011,N23,N23 2011,N23 2011 2,2011 2,CONTROL,MN,8:05,71,1,100,0,0,0,0
5/2/2011,2011,N23,N23 2011,N23 2011 3,2011 3,CONTROL,MN,8:34,64,0,0,0,0,0,0
4/30/2012,2012,N23,N23 2012,N23 2012 1,2012 1,CONTROL,MN,8:26,68,5,100,0,0,0,0
5/1/2012,2012,N23,N23 2012,N23 2012 2,2012 2,CONTROL,MN,8:03,68,1,50,0,0,0,0
5/2/2012,2012,N23,N23 2012,N23 2012 3,2012 3,CONTROL,MN,6:54,,0,,0,0,0,0
4/23/2013,2013,N23,N23 2013,N23 2013 1,2013 1,CONTROL,MN,8:32,51,3,100,1,2,2,0
4/25/2013,2013,N23,N23 2013,N23 2013 2,2013 2,CONTROL,MN,6:53,60,8,100,1,1,1,0
4/30/2013,2013,N23,N23 2013,N23 2013 3,2013 3,CONTROL,MN,7:48,62,0,,3,1,3,
4/24/2014,2014,N23,N23 2014,N23 2014 1,2014 1,CURE,MN,7:58,52,0,0,0,0,0,0
4/25/2014,2014,N23,N23 2014,N23 2014 2,2014 2,CONTROL,MN,8:02,60,0,0,0,0,0,0
5/6/2015,2015,N23,N23 2015,N23 2015 1,2015 1,CONTROL,MN,7:28,55,0,10,0,0,0,0
5/7/2015,2015,N23,N23 2015,N23 2015 2,2015 2,CONTROL,MN,8:50,61,3,50,0,0,0,0
4/30/2007,2007,N24,N24 2007,N24 2007 1,2007 1,CONTROL,MN,10:30,75,2,0,1,1,1,0
5/2/2007,2007,N24,N24 2007,N24 2007 2,2007 2,CONTROL,MN,7:00,62,0,0,0,1,1,0
5/10/2007,2007,N24,N24 2007,N24 2007 3,2007 3,CONTROL,MN,10:30,75,2,100,0,0,0,0
4/24/2008,2008,N24,N24 2008,N24 2008 1,2008 1,CONTROL,MN,6:40,57,0,0,0,1,1,0
4/30/2008,2008,N24,N24 2008,N24 2008 2,2008 2,CONTROL,MN,10:10,60,2,0,0,0,0,0
5/1/2008,2008,N24,N24 2008,N24 2008 3,2008 3,CONTROL,MN,7:20,50,0,0,0,1,0,0
4/28/2009,2009,N24,N24 2009,N24 2009 1,2009 1,CONTROL,MN,9:48,79,8,0,0,0,0,0
4/30/2009,2009,N24,N24 2009,N24 2009 2,2009 2,CONTROL,MN,8:59,62,0,0,0,0,0,0
5/6/2009,2009,N24,N24 2009,N24 2009 3,2009 3,CONTROL,MN,8:34,72,2,0,0,0,0,0
4/22/2010,2010,N24,N24 2010,N24 2010 1,2010 1,CONTROL,MN,7:50,53,1,0,0,0,0,0
5/3/2010,2010,N24,N24 2010,N24 2010 2,2010 2,CONTROL,MN,8:28,80,2,100,1,1,1,0
5/4/2010,2010,N24,N24 2010,N24 2010 3,2010 3,CONTROL,MN,7:40,,0,100,1,1,1,0
4/30/2007,2007,N25,N25 2007,N25 2007 1,2007 1,CONTROL,MN,10:50,75,2,0,0,0,0,1
5/2/2007,2007,N25,N25 2007,N25 2007 2,2007 2,CONTROL,MN,6:45,62,0,0,0,0,0,0
5/10/2007,2007,N25,N25 2007,N25 2007 3,2007 3,CONTROL,MN,10:40,75,2,100,0,0,0,0
4/24/2008,2008,N25,N25 2008,N25 2008 1,2008 1,CONTROL,MN,6:30,57,0,0,0,0,0,0
4/30/2008,2008,N25,N25 2008,N25 2008 2,2008 2,CONTROL,MN,10:25,60,2,0,0,0,0,0
5/1/2008,2008,N25,N25 2008,N25 2008 3,2008 3,CONTROL,MN,7:05,50,0,0,0,0,0,0
4/28/2009,2009,N25,N25 2009,N25 2009 1,2009 1,CONTROL,MN,10:22,82,8,0,0,0,0,0
4/30/2009,2009,N25,N25 2009,N25 2009 2,2009 2,CONTROL,MN,6:26,58,5,0,0,0,0,0
5/5/2009,2009,N25,N25 2009,N25 2009 3,2009 3,CONTROL,MN,6:39,61,0,0,0,0,0,0
4/22/2010,2010,N25,N25 2010,N25 2010 1,2010 1,CONTROL,MN,10:16,65,9,0,0,0,0,0
5/3/2010,2010,N25,N25 2010,N25 2010 2,2010 2,CONTROL,MN,6:20,73,1,100,0,0,0,0
5/4/2010,2010,N25,N25 2010,N25 2010 3,2010 3,CONTROL,MN,10:00,,0,100,1,1,0,0
4/30/2007,2007,N26,N26 2007,N26 2007 1,2007 1,CONTROL,MN,11:00,75,2,0,0,0,0,0
5/2/2007,2007,N26,N26 2007,N26 2007 2,2007 2,CONTROL,MN,6:20,62,0,0,0,0,0,0
5/10/2007,2007,N26,N26 2007,N26 2007 3,2007 3,CONTROL,MN,10:50,75,2,100,0,0,0,0
4/24/2008,2008,N26,N26 2008,N26 2008 1,2008 1,CONTROL,MN,6:20,57,0,0,0,0,0,0
4/30/2008,2008,N26,N26 2008,N26 2008 2,2008 2,CONTROL,MN,10:40,60,2,0,0,0,0,0
5/1/2008,2008,N26,N26 2008,N26 2008 3,2008 3,CONTROL,MN,6:45,50,0,0,0,0,0,0
4/28/2009,2009,N26,N26 2009,N26 2009 1,2009 1,CONTROL,MN,10:31,82,6,0,0,0,0,0
4/30/2009,2009,N26,N26 2009,N26 2009 2,2009 2,CONTROL,MN,6:12,58,2,0,0,0,0,0
5/5/2009,2009,N26,N26 2009,N26 2009 3,2009 3,CONTROL,MN,6:30,61,0,0,0,0,0,0
4/22/2010,2010,N26,N26 2010,N26 2010 1,2010 1,CONTROL,MN,10:25,65,6,0,1,1,1,0
5/3/2010,2010,N26,N26 2010,N26 2010 2,2010 2,CONTROL,MN,6:10,73,3,100,1,1,1,0
5/4/2010,2010,N26,N26 2010,N26 2010 3,2010 3,CONTROL,MN,10:14,,0,100,0,0,1,0
4/26/2011,2011,N26,N26 2011,N26 2011 1,2011 1,CONTROL,MN,7:54,73,0,100,0,1,1,0
4/27/2011,2011,N26,N26 2011,N26 2011 2,2011 2,CONTROL,MN,10:26,76,2,90,0,0,0,0
5/2/2011,2011,N26,N26 2011,N26 2011 3,2011 3,CONTROL,MN,8:46,66,0,0,0,0,0,0
4/30/2012,2012,N26,N26 2012,N26 2012 1,2012 1,CONTROL,MN,7:15,66,4,100,1,1,1,0
5/1/2012,2012,N26,N26 2012,N26 2012 2,2012 2,CONTROL,MN,9:58,74,2,40,0,2,2,0
5/2/2012,2012,N26,N26 2012,N26 2012 3,2012 3,CONTROL,MN,8:05,,0-5,,2,1,2,0
4/23/2013,2013,N26,N26 2013,N26 2013 1,2013 1,CONTROL,MN,9:55,52,5,100,0,0,0,0
4/25/2013,2013,N26,N26 2013,N26 2013 2,2013 2,CONTROL,MN,8:14,64,10,95,0,0,0,0
4/30/2013,2013,N26,N26 2013,N26 2013 3,2013 3,CONTROL,MN,7:36,62,0,,0,0,0,1
4/24/2014,2014,N26,N26 2014,N26 2014 1,2014 1,CURE,MN,8:06,53,0,0,1,1,1,0
4/28/2014,2014,N26,N26 2014,N26 2014 2,2014 2,CONTROL,MN,9:24,65,0,100,0,0,0,0
5/6/2015,2015,N26,N26 2015,N26 2015 1,2015 1,CONTROL,MN,8:55,70,0,35,1,1,1,0
5/7/2015,2015,N26,N26 2015,N26 2015 2,2015 2,CONTROL,MN,6:44,59,0,100,0,1,1,0
4/25/2014,2014,N27,N27 2014,N27 2014 1,2014 1,CONTROL,MN,9:08,60,0,10,1,1,1,0
4/30/2007,2007,N3,N3 2007,N3 2007 1,2007 1,CONTROL,MN,6:50,55,0,0,2,2,2,0
5/2/2007,2007,N3,N3 2007,N3 2007 2,2007 2,CONTROL,MN,10:20,75,8,0,1,0,1,0
5/10/2007,2007,N3,N3 2007,N3 2007 3,2007 3,CONTROL,MN,6:45,64,0,100,1,1,1,0
4/22/2008,2008,N3,N3 2008,N3 2008 1,2008 1,CONTROL,MN,6:50,52,2,100,0,0,0,0
4/24/2008,2008,N3,N3 2008,N3 2008 2,2008 2,CONTROL,MN,10:25,75,0,0,1,1,1,0
4/30/2008,2008,N3,N3 2008,N3 2008 3,2008 3,CONTROL,MN,6:30,54,0,0,0,0,0,0
4/28/2009,2009,N3,N3 2009,N3 2009 1,2009 1,CONTROL,MN,6:49,58,0,0,0,0,0,0
4/30/2009,2009,N3,N3 2009,N3 2009 2,2009 2,CONTROL,MN,10:12,65,0,0,0,0,0,0
5/6/2009,2009,N3,N3 2009,N3 2009 3,2009 3,CONTROL,MN,9:51,77,2,0,2,1,2,0
4/22/2010,2010,N3,N3 2010,N3 2010 1,2010 1,CONTROL,MN,6:37,44,0,0,1,1,1,0
5/3/2010,2010,N3,N3 2010,N3 2010 2,2010 2,CONTROL,MN,9:35,82,0,100,0,0,0,0
5/4/2010,2010,N3,N3 2010,N3 2010 3,2010 3,CONTROL,MN,6:57,,0,100,1,1,1,0
4/30/2007,2007,N4,N4 2007,N4 2007 1,2007 1,CONTROL,MN,7:00,55,0,0,0,0,0,0
5/2/2007,2007,N4,N4 2007,N4 2007 2,2007 2,CONTROL,MN,10:10,75,8,0,0,0,0,0
5/10/2007,2007,N4,N4 2007,N4 2007 3,2007 3,CONTROL,MN,7:00,64,0,100,0,0,0,0
4/22/2008,2008,N4,N4 2008,N4 2008 1,2008 1,CONTROL,MN,7:05,52,2,100,0,0,0,0
4/24/2008,2008,N4,N4 2008,N4 2008 2,2008 2,CONTROL,MN,10:10,70,0,0,1,1,1,0
4/30/2008,2008,N4,N4 2008,N4 2008 3,2008 3,CONTROL,MN,6:40,54,0,0,0,0,0,0
4/28/2009,2009,N4,N4 2009,N4 2009 1,2009 1,CONTROL,MN,7:06,59,0,0,0,0,0,0
4/30/2009,2009,N4,N4 2009,N4 2009 2,2009 2,CONTROL,MN,10:01,65,3,0,0,0,0,0
5/6/2009,2009,N4,N4 2009,N4 2009 3,2009 3,CONTROL,MN,9:39,76,4,0,0,0,0,0
4/22/2010,2010,N4,N4 2010,N4 2010 1,2010 1,CONTROL,MN,6:50,47,0,0,0,0,0,0
5/3/2010,2010,N4,N4 2010,N4 2010 2,2010 2,CONTROL,MN,9:20,82,0,100,0,0,0,0
5/4/2010,2010,N4,N4 2010,N4 2010 3,2010 3,CONTROL,MN,6:18,,0,100,0,0,0,0
4/26/2011,2011,N4,N4 2011,N4 2011 1,2011 1,CONTROL,MN,6:58,69,0,100,0,0,0,0
4/27/2011,2011,N4,N4 2011,N4 2011 2,2011 2,CONTROL,MN,9:19,72,0,100,1,0,1,0
5/2/2011,2011,N4,N4 2011,N4 2011 3,2011 3,CONTROL,MN,7:15,58,0,0,1,1,1,0
4/30/2012,2012,N4,N4 2012,N4 2012 1,2012 1,CONTROL,MN,9:22,69,8,100,0,0,0,0
5/1/2012,2012,N4,N4 2012,N4 2012 2,2012 2,CONTROL,MN,9:06,70,1,80,1,2,2,0
5/2/2012,2012,N4,N4 2012,N4 2012 3,2012 3,CONTROL,MN,9:07,,0-10,,0,0,0,0
4/23/2013,2013,N4,N4 2013,N4 2013 1,2013 1,CONTROL,MN,7:10,48,0,100,3,3,3,0
4/25/2013,2013,N4,N4 2013,N4 2013 2,2013 2,CONTROL,MN,10:33,67,12,50,2,1,2,0
4/30/2013,2013,N4,N4 2013,N4 2013 3,2013 3,CONTROL,MN,8:49,65,3,,2,2,2,
4/24/2014,2014,N4,N4 2014,N4 2014 1,2014 1,CURE,MN,7:15,47,0,0,0,0,0,0
4/25/2014,2014,N4,N4 2014,N4 2014 2,2014 2,CONTROL,MN,6:58,55,0,0,1,1,1,0
4/28/2014,2014,N4,N4 2014,N4 2014 3,2014 3,CONTROL,MN,8:18,65,0,100,0,0,0,0
5/6/2015,2015,N4,N4 2015,N4 2015 1,2015 1,CONTROL,MN,6:31,50,0,0,0,0,0,0
5/7/2015,2015,N4,N4 2015,N4 2015 2,2015 2,CONTROL,MN,7:54,60,0,100,0,0,0,0
4/30/2007,2007,N5,N5 2007,N5 2007 1,2007 1,CONTROL,MN,7:15,55,0,0,0,0,0,0
5/2/2007,2007,N5,N5 2007,N5 2007 2,2007 2,CONTROL,MN,10:00,75,8,0,0,0,0,0
5/10/2007,2007,N5,N5 2007,N5 2007 3,2007 3,CONTROL,MN,7:10,64,0,100,0,0,0,0
4/22/2008,2008,N5,N5 2008,N5 2008 1,2008 1,CONTROL,MN,7:15,52,2,100,0,0,0,0
4/24/2008,2008,N5,N5 2008,N5 2008 2,2008 2,CONTROL,MN,10:00,70,0,0,0,0,0,0
4/30/2008,2008,N5,N5 2008,N5 2008 3,2008 3,CONTROL,MN,6:50,54,0,0,0,0,0,0
4/28/2009,2009,N5,N5 2009,N5 2009 1,2009 1,CONTROL,MN,7:17,59,0,0,0,0,0,0
4/30/2009,2009,N5,N5 2009,N5 2009 2,2009 2,CONTROL,MN,9:52,64,0,0,0,0,0,0
5/6/2009,2009,N5,N5 2009,N5 2009 3,2009 3,CONTROL,MN,9:26,76,2,0,0,0,0,0
4/22/2010,2010,N5,N5 2010,N5 2010 1,2010 1,CONTROL,MN,7:00,48,2,0,0,0,0,0
5/3/2010,2010,N5,N5 2010,N5 2010 2,2010 2,CONTROL,MN,9:11,82,0,100,0,0,0,0
5/4/2010,2010,N5,N5 2010,N5 2010 3,2010 3,CONTROL,MN,6:29,,0,100,0,0,0,0
4/30/2007,2007,N6,N6 2007,N6 2007 1,2007 1,CONTROL,MN,7:25,55,0,0,1,1,1,0
5/2/2007,2007,N6,N6 2007,N6 2007 2,2007 2,CONTROL,MN,9:50,70,8,0,2,1,1,0
5/10/2007,2007,N6,N6 2007,N6 2007 3,2007 3,CONTROL,MN,7:25,64,0,100,0,0,0,0
4/22/2008,2008,N6,N6 2008,N6 2008 1,2008 1,CONTROL,MN,7:25,55,2,100,0,0,0,0
4/24/2008,2008,N6,N6 2008,N6 2008 2,2008 2,CONTROL,MN,9:50,70,0,0,0,0,0,0
4/30/2008,2008,N6,N6 2008,N6 2008 3,2008 3,CONTROL,MN,7:05,54,0,0,0,0,0,0
4/28/2009,2009,N6,N6 2009,N6 2009 1,2009 1,CONTROL,MN,7:27,60,0,0,0,0,0,0
4/30/2009,2009,N6,N6 2009,N6 2009 2,2009 2,CONTROL,MN,9:40,64,2,0,0,0,0,0
5/6/2009,2009,N6,N6 2009,N6 2009 3,2009 3,CONTROL,MN,9:13,75,4,0,0,0,0,0
4/22/2010,2010,N6,N6 2010,N6 2010 1,2010 1,CONTROL,MN,7:09,50,0,0,0,0,0,0
5/3/2010,2010,N6,N6 2010,N6 2010 2,2010 2,CONTROL,MN,9:01,81,7,100,0,0,0,0
5/4/2010,2010,N6,N6 2010,N6 2010 3,2010 3,CONTROL,MN,7:07,,0,100,0,0,0,0
